OrderID,OrderDate,Model,Storage,Color,Region,City,Channel,UnitPrice,Quantity,DiscountRate,GrossSales,NetSales,COGS,Profit
IP10684,26-05-2025,iPhone 13,512GB,Gold,East,Patna,Online,73600,1,0,73600,73600,53400,20200
IP10685,30-04-2024,iPhone 15 Pro Max,128GB,Gold,North,Lucknow,Online,144200,1,0.15,144200,122570,101700,20870
IP10686,03-06-2024,iPhone 15 Pro Max,256GB,Silver,West,Pune,Store,166800,2,0,333600,333600,274600,59000
IP10687,04-09-2024,iPhone 14,1TB,Silver,West,Pune,Store,76600,1,0.2,76600,61280,64700,-3420
IP10688,25-02-2025,iPhone 14 Pro,512GB,Silver,East,Kolkata,Store,132100,2,0.2,264200,211360,214200,-2840
IP10689,05-06-2025,iPhone 15 Pro,1TB,White,West,Ahmedabad,Store,149000,1,0.1,149000,134100,115100,19000
IP10690,16-06-2024,iPhone 14 Pro,512GB,Silver,East,Bhubaneswar,Online,128100,1,0,128100,128100,92900,35200
IP10691,12-04-2023,iPhone 15 Pro Max,256GB,Red,South,Bengaluru,Online,169400,1,0.2,169400,135520,122700,12820
IP10692,05-03-2025,iPhone 15,512GB,Gold,North,Delhi,Store,90300,1,0,90300,90300,70400,19900
IP10693,03-03-2025,iPhone 13,256GB,Red,East,Kolkata,Online,72300,1,0.1,72300,65070,51500,13570
IP10694,06-10-2024,iPhone 14,512GB,Black,North,Lucknow,Store,84600,2,0.15,169200,143820,140200,3620
IP10695,07-01-2024,iPhone 15 Pro,512GB,Silver,North,Delhi,Store,147500,1,0.15,147500,125375,119000,6375
IP10696,12-01-2024,iPhone 13,256GB,Silver,West,Mumbai,Online,67100,1,0.2,67100,53680,53500,180
IP10697,01-04-2024,iPhone 15 Pro,256GB,Gold,South,Hyderabad,Online,130700,1,0.1,130700,117630,107600,10030
IP10698,10-08-2024,iPhone 14,128GB,White,North,Chandigarh,Store,75000,1,0.1,75000,67500,55200,12300
IP10699,05-06-2023,iPhone 15 Pro Max,1TB,Red,South,Hyderabad,Online,164800,1,0,164800,164800,133100,31700
IP10700,05-11-2024,iPhone 13,512GB,Silver,West,Pune,Store,62100,1,0.05,62100,58995,50400,8595
IP10701,04-12-2023,iPhone 15 Pro,256GB,Red,East,Bhubaneswar,Online,142500,1,0.1,142500,128250,109100,19150
IP10702,14-06-2025,iPhone 14,1TB,Gold,North,Lucknow,Online,75300,1,0.2,75300,60240,61800,-1560
IP10703,11-05-2025,iPhone 14 Pro,512GB,Black,West,Ahmedabad,Store,134500,1,0.15,134500,114325,94800,19525
IP10704,11-06-2025,iPhone 15,1TB,White,West,Pune,Store,90100,1,0.2,90100,72080,67300,4780
IP10705,05-09-2023,iPhone 13,1TB,Black,West,Mumbai,Store,61000,1,0.05,61000,57950,44200,13750
IP10706,21-10-2024,iPhone 15 Pro Max,256GB,Blue,East,Patna,Online,146800,2,0.1,293600,264240,208800,55440
IP10707,01-10-2024,iPhone 14,512GB,Black,East,Bhubaneswar,Store,79600,2,0,159200,159200,132200,27000
IP10708,25-03-2025,iPhone 15 Pro,256GB,Red,West,Pune,Online,129200,1,0.2,129200,103360,91800,11560
IP10709,09-11-2023,iPhone 14 Pro,256GB,Silver,South,Chennai,Online,117600,1,0.05,117600,111720,95700,16020
IP10710,04-04-2024,iPhone 15 Pro Max,256GB,Blue,South,Bengaluru,Online,147000,1,0.05,147000,139650,120300,19350
IP10711,24-04-2025,iPhone 15 Pro,512GB,White,North,Delhi,Online,147000,1,0.15,147000,124950,122900,2050
IP10712,08-09-2023,iPhone 15 Pro,128GB,Gold,North,Chandigarh,Store,120000,1,0.2,120000,96000,86000,10000
IP10713,06-06-2025,iPhone 14 Pro,1TB,Gold,West,Pune,Online,119500,1,0.2,119500,95600,99100,-3500
IP10714,19-04-2025,iPhone 14 Pro,1TB,White,South,Bengaluru,Store,113200,1,0.15,113200,96220,95800,420
IP10715,25-04-2025,iPhone 15 Pro,128GB,Gold,West,Pune,Online,134400,1,0.15,134400,114240,94900,19340
IP10716,05-05-2025,iPhone 13,1TB,Blue,North,Delhi,Online,60400,1,0.15,60400,51340,44800,6540
IP10717,24-03-2023,iPhone 15 Pro,128GB,Blue,West,Ahmedabad,Store,149200,1,0.05,149200,141740,121300,20440
IP10718,13-12-2024,iPhone 15 Pro,512GB,White,West,Pune,Store,145200,1,0.1,145200,130680,122600,8080
IP10719,04-03-2023,iPhone 14,1TB,Red,South,Chennai,Store,78400,2,0.1,156800,141120,129200,11920
IP10720,22-05-2024,iPhone 15,512GB,Red,South,Hyderabad,Online,89500,2,0.2,179000,143200,128400,14800
IP10721,12-03-2024,iPhone 15 Pro Max,256GB,Black,West,Mumbai,Store,156200,2,0.15,312400,265540,231000,34540
IP10722,22-09-2023,iPhone 14,256GB,Silver,South,Chennai,Online,70200,2,0.05,140400,133380,104200,29180
IP10723,15-10-2024,iPhone 15,1TB,White,West,Pune,Store,89000,1,0.1,89000,80100,65300,14800
IP10724,30-11-2023,iPhone 15 Pro,128GB,Red,North,Lucknow,Online,142300,2,0,284600,284600,202000,82600
IP10725,14-02-2025,iPhone 14,512GB,Red,North,Chandigarh,Store,83200,1,0.1,83200,74880,65600,9280
IP10726,23-09-2024,iPhone 14 Pro,512GB,Gold,West,Pune,Online,114600,1,0.15,114600,97410,89400,8010
IP10727,03-03-2023,iPhone 13,512GB,Silver,South,Hyderabad,Online,71900,1,0.1,71900,64710,55000,9710
IP10728,17-02-2025,iPhone 14 Pro,512GB,Silver,East,Bhubaneswar,Store,134900,1,0,134900,134900,106000,28900
IP10729,22-10-2024,iPhone 15,512GB,Red,South,Bengaluru,Store,81000,2,0.15,162000,137700,118800,18900
IP10730,14-11-2024,iPhone 15 Pro Max,1TB,Black,North,Delhi,Store,143400,1,0.05,143400,136230,111700,24530
IP10731,23-06-2025,iPhone 14 Pro,512GB,Silver,West,Ahmedabad,Store,126700,1,0.2,126700,101360,89900,11460
IP10732,24-04-2024,iPhone 15 Pro Max,1TB,Blue,East,Patna,Store,157200,1,0.15,157200,133620,126400,7220
IP10733,28-02-2024,iPhone 14,256GB,Black,South,Hyderabad,Online,74800,2,0.1,149600,134640,115200,19440
IP10734,10-06-2024,iPhone 15 Pro Max,128GB,White,South,Chennai,Online,158100,1,0,158100,158100,114600,43500
IP10735,10-02-2024,iPhone 13,1TB,Gold,North,Delhi,Store,69100,1,0.2,69100,55280,53000,2280
IP10736,19-05-2024,iPhone 13,128GB,Blue,South,Bengaluru,Store,70500,2,0.1,141000,126900,113000,13900
IP10737,14-12-2023,iPhone 14,256GB,Silver,West,Pune,Online,71600,1,0.05,71600,68020,58600,9420
IP10738,01-08-2024,iPhone 15 Pro,256GB,Black,North,Lucknow,Store,139600,1,0.1,139600,125640,103400,22240
IP10739,13-12-2023,iPhone 15,1TB,Gold,West,Ahmedabad,Store,91200,1,0.05,91200,86640,67500,19140
IP10740,19-09-2023,iPhone 15 Pro Max,256GB,Gold,East,Bhubaneswar,Store,166700,1,0.2,166700,133360,125700,7660
IP10741,18-02-2025,iPhone 15 Pro Max,512GB,Blue,East,Bhubaneswar,Online,158100,1,0,158100,158100,114000,44100
IP10742,15-01-2024,iPhone 15,512GB,Blue,East,Patna,Online,87000,1,0.1,87000,78300,65200,13100
IP10743,22-01-2025,iPhone 13,128GB,Gold,South,Chennai,Store,69300,1,0.15,69300,58905,54900,4005
IP10744,18-01-2025,iPhone 15 Pro,128GB,Silver,East,Patna,Store,134200,1,0,134200,134200,104300,29900
IP10745,18-02-2023,iPhone 15,512GB,Gold,South,Bengaluru,Store,80100,1,0.05,80100,76095,66100,9995
IP10746,08-02-2024,iPhone 15,1TB,Red,South,Bengaluru,Store,81600,1,0.15,81600,69360,62800,6560
IP10747,26-01-2025,iPhone 14,512GB,Black,East,Bhubaneswar,Online,78600,1,0.2,78600,62880,59700,3180
IP10748,01-04-2025,iPhone 15 Pro,512GB,Blue,West,Pune,Online,148000,1,0,148000,148000,121700,26300
IP10749,27-03-2025,iPhone 14,256GB,Blue,North,Lucknow,Store,79300,2,0.2,158600,126880,123600,3280
IP10750,24-07-2024,iPhone 15,512GB,Silver,East,Kolkata,Store,87600,1,0,87600,87600,61700,25900
IP10751,04-12-2024,iPhone 14,128GB,Gold,North,Delhi,Online,80500,1,0.1,80500,72450,61800,10650
IP10752,07-05-2023,iPhone 14 Pro,256GB,Silver,East,Bhubaneswar,Online,116900,1,0.05,116900,111055,88700,22355
IP10753,19-01-2023,iPhone 13,256GB,Black,East,Kolkata,Store,66200,2,0.15,132400,112540,106000,6540
IP10754,19-04-2023,iPhone 14 Pro,1TB,Blue,East,Bhubaneswar,Online,125200,2,0.1,250400,225360,186400,38960
IP10755,24-08-2024,iPhone 13,256GB,Black,West,Pune,Online,74300,1,0.2,74300,59440,60000,-560
IP10756,02-06-2023,iPhone 15,256GB,White,West,Pune,Online,89500,1,0,89500,89500,72300,17200
IP10757,06-03-2024,iPhone 15 Pro Max,256GB,Red,East,Kolkata,Online,141800,1,0.05,141800,134710,117800,16910
IP10758,19-10-2024,iPhone 15,128GB,Gold,South,Chennai,Store,81700,1,0.1,81700,73530,67000,6530
IP10759,24-02-2024,iPhone 14 Pro,256GB,Silver,North,Lucknow,Online,119200,1,0.1,119200,107280,94100,13180
IP10760,25-03-2023,iPhone 15,512GB,White,West,Mumbai,Online,93500,2,0,187000,187000,133200,53800
IP10761,16-10-2024,iPhone 14,1TB,Blue,North,Delhi,Store,81200,1,0.2,81200,64960,65000,-40
IP10762,15-04-2023,iPhone 13,1TB,White,North,Delhi,Store,69700,1,0.2,69700,55760,55000,760
IP10763,23-09-2023,iPhone 14,512GB,Black,South,Bengaluru,Store,77500,1,0,77500,77500,64900,12600
IP10764,12-01-2024,iPhone 15 Pro Max,512GB,Silver,North,Delhi,Store,144600,1,0.05,144600,137370,116900,20470
IP10765,28-10-2024,iPhone 15 Pro Max,128GB,White,East,Kolkata,Store,162200,1,0.2,162200,129760,115200,14560
IP10766,30-06-2025,iPhone 15 Pro Max,512GB,Red,South,Bengaluru,Store,169700,1,0.1,169700,152730,119100,33630
IP10767,25-09-2023,iPhone 15 Pro Max,256GB,Blue,North,Chandigarh,Store,148900,1,0.2,148900,119120,106100,13020
IP10768,23-12-2023,iPhone 14 Pro,1TB,White,South,Hyderabad,Store,113100,1,0.1,113100,101790,82800,18990
IP10769,06-10-2023,iPhone 15 Pro Max,1TB,Blue,South,Bengaluru,Online,164500,1,0.15,164500,139825,136000,3825
IP10770,13-03-2024,iPhone 14 Pro,512GB,Gold,West,Pune,Online,131300,2,0.2,262600,210080,210400,-320
IP10771,10-01-2024,iPhone 15,256GB,Black,West,Ahmedabad,Online,88100,1,0.1,88100,79290,72100,7190
IP10772,07-07-2023,iPhone 15 Pro Max,128GB,Silver,East,Kolkata,Store,146800,2,0.2,293600,234880,241800,-6920
IP10773,05-06-2023,iPhone 14,512GB,Blue,East,Bhubaneswar,Store,78700,1,0,78700,78700,60200,18500
IP10774,26-12-2023,iPhone 13,128GB,Black,South,Bengaluru,Online,73300,2,0.05,146600,139270,110800,28470
IP10775,04-04-2025,iPhone 13,1TB,White,North,Delhi,Store,60400,2,0.15,120800,102680,97000,5680
IP10776,09-11-2024,iPhone 15 Pro,512GB,Black,West,Mumbai,Online,135400,2,0,270800,270800,207000,63800
IP10777,15-07-2023,iPhone 14,1TB,Black,East,Bhubaneswar,Online,70700,1,0.1,70700,63630,53200,10430
IP10778,28-05-2023,iPhone 15 Pro,1TB,Blue,North,Lucknow,Store,130200,1,0.2,130200,104160,103800,360
IP10779,23-02-2024,iPhone 13,128GB,Blue,North,Delhi,Online,65100,1,0,65100,65100,53300,11800
IP10780,30-01-2024,iPhone 15 Pro Max,256GB,Gold,East,Kolkata,Online,149300,1,0.2,149300,119440,123500,-4060
IP10781,27-01-2024,iPhone 15 Pro Max,256GB,Gold,South,Hyderabad,Store,150900,2,0,301800,301800,237600,64200
IP10782,30-04-2024,iPhone 15 Pro Max,512GB,Silver,East,Bhubaneswar,Store,153600,2,0,307200,307200,222800,84400
IP10783,09-03-2024,iPhone 14,256GB,Gold,East,Bhubaneswar,Store,77300,2,0.05,154600,146870,130800,16070
IP10784,01-08-2024,iPhone 15 Pro,1TB,Blue,West,Ahmedabad,Store,148900,2,0.1,297800,268020,212800,55220
IP10785,05-03-2024,iPhone 15,1TB,Silver,West,Ahmedabad,Online,80500,2,0.2,161000,128800,122800,6000
IP10786,16-07-2024,iPhone 15 Pro,256GB,Red,West,Pune,Store,120700,1,0.15,120700,102595,87200,15395
IP10787,02-09-2023,iPhone 15,128GB,Silver,North,Chandigarh,Online,84300,1,0.2,84300,67440,69600,-2160
IP10788,02-07-2024,iPhone 14,512GB,Black,West,Mumbai,Online,84300,1,0.1,84300,75870,65000,10870
IP10789,07-10-2024,iPhone 13,512GB,Gold,South,Bengaluru,Online,69000,2,0.15,138000,117300,107800,9500
IP10790,07-03-2025,iPhone 14 Pro,256GB,White,West,Pune,Online,117200,1,0.05,117200,111340,84700,26640
IP10791,19-04-2023,iPhone 14 Pro,512GB,Black,East,Bhubaneswar,Online,134300,1,0,134300,134300,104900,29400
IP10792,14-06-2023,iPhone 15 Pro Max,512GB,Red,South,Chennai,Online,154300,1,0.2,154300,123440,120500,2940
IP10793,03-05-2025,iPhone 15 Pro Max,512GB,Black,East,Kolkata,Online,147400,1,0.1,147400,132660,112900,19760
IP10794,07-07-2024,iPhone 14 Pro,1TB,Red,North,Delhi,Online,130700,1,0.15,130700,111095,95300,15795
IP10795,11-05-2024,iPhone 13,512GB,Gold,North,Chandigarh,Online,67600,1,0.1,67600,60840,50100,10740
IP10796,27-10-2023,iPhone 15 Pro,256GB,White,North,Lucknow,Store,144900,2,0.15,289800,246330,218000,28330
IP10797,26-08-2024,iPhone 15 Pro,128GB,White,East,Patna,Store,137500,1,0.05,137500,130625,105400,25225
IP10798,21-04-2023,iPhone 14,512GB,Black,East,Bhubaneswar,Online,82300,2,0.2,164600,131680,125200,6480
IP10799,30-09-2023,iPhone 15,512GB,Black,East,Bhubaneswar,Store,91000,1,0.05,91000,86450,72200,14250
IP10800,30-01-2025,iPhone 14,1TB,Gold,South,Chennai,Store,81900,1,0.2,81900,65520,59800,5720
IP10801,02-05-2025,iPhone 14,256GB,White,North,Chandigarh,Store,72200,1,0.1,72200,64980,55700,9280
IP10802,13-06-2023,iPhone 15 Pro Max,128GB,Black,East,Patna,Store,167200,1,0.1,167200,150480,141200,9280
IP10803,27-04-2023,iPhone 14,512GB,Blue,North,Chandigarh,Online,79000,1,0.1,79000,71100,61600,9500
IP10804,20-05-2023,iPhone 15 Pro,1TB,Gold,South,Chennai,Online,121100,1,0.05,121100,115045,99100,15945
IP10805,20-04-2024,iPhone 14,512GB,White,North,Delhi,Online,70900,2,0.05,141800,134710,105200,29510
IP10806,11-07-2024,iPhone 15 Pro,256GB,Blue,North,Chandigarh,Online,121000,1,0.1,121000,108900,87400,21500
IP10807,27-05-2023,iPhone 15,1TB,Black,West,Mumbai,Online,87700,2,0.05,175400,166630,135400,31230
IP10808,13-05-2025,iPhone 15 Pro,512GB,Gold,East,Bhubaneswar,Online,134800,1,0,134800,134800,101900,32900
IP10809,12-04-2023,iPhone 15,128GB,Blue,South,Bengaluru,Store,87800,1,0.05,87800,83410,71500,11910
IP10810,03-02-2024,iPhone 15 Pro Max,512GB,Black,East,Bhubaneswar,Online,158200,2,0,316400,316400,244800,71600
IP10811,23-01-2025,iPhone 15,512GB,Silver,West,Mumbai,Online,90900,1,0.1,90900,81810,77000,4810
IP10812,23-03-2023,iPhone 15 Pro Max,1TB,White,East,Bhubaneswar,Online,153300,1,0.1,153300,137970,124900,13070
IP10813,10-02-2025,iPhone 15,128GB,White,South,Hyderabad,Store,92100,1,0.2,92100,73680,67200,6480
IP10814,25-11-2023,iPhone 15 Pro Max,128GB,Black,South,Hyderabad,Store,141800,1,0.1,141800,127620,108600,19020
IP10815,30-05-2025,iPhone 15,1TB,Silver,South,Bengaluru,Store,84500,2,0.1,169000,152100,119800,32300
IP10816,16-03-2025,iPhone 14 Pro,512GB,White,West,Mumbai,Store,116400,1,0.15,116400,98940,90400,8540
IP10817,08-05-2024,iPhone 13,512GB,White,South,Chennai,Store,63300,1,0.05,63300,60135,44500,15635
IP10818,24-04-2024,iPhone 13,1TB,Gold,South,Chennai,Online,73900,1,0.2,73900,59120,59700,-580
IP10819,19-07-2024,iPhone 14,1TB,Blue,West,Pune,Online,77900,2,0.05,155800,148010,116000,32010
IP10820,23-07-2023,iPhone 15 Pro Max,256GB,Gold,South,Bengaluru,Store,164100,2,0.2,328200,262560,265800,-3240
IP10821,13-10-2023,iPhone 14,1TB,White,South,Chennai,Online,84400,1,0.2,84400,67520,71600,-4080
IP10822,05-01-2024,iPhone 15 Pro,128GB,White,West,Mumbai,Online,140300,1,0.1,140300,126270,100100,26170
IP10823,25-06-2024,iPhone 15,1TB,Blue,East,Bhubaneswar,Store,80200,1,0.05,80200,76190,60300,15890
IP10824,02-07-2024,iPhone 14,128GB,White,South,Bengaluru,Store,81100,1,0.2,81100,64880,56800,8080
IP10825,09-10-2024,iPhone 15 Pro,256GB,Gold,South,Bengaluru,Online,143100,2,0.1,286200,257580,235000,22580
IP10826,14-09-2023,iPhone 13,1TB,White,East,Bhubaneswar,Store,72700,1,0.05,72700,69065,52000,17065
IP10827,18-06-2024,iPhone 15,1TB,Red,South,Bengaluru,Online,87300,1,0.05,87300,82935,64800,18135
IP10828,17-09-2023,iPhone 13,1TB,Black,West,Pune,Online,66100,1,0.05,66100,62795,49300,13495
IP10829,06-08-2024,iPhone 14,128GB,White,East,Bhubaneswar,Store,71700,2,0.1,143400,129060,112800,16260
IP10830,17-10-2023,iPhone 15,256GB,Red,East,Kolkata,Store,80100,1,0.1,80100,72090,62300,9790
IP10831,11-06-2024,iPhone 15,128GB,Gold,North,Chandigarh,Store,90200,1,0,90200,90200,69900,20300
IP10832,15-01-2025,iPhone 14,1TB,Silver,North,Lucknow,Store,73600,1,0.2,73600,58880,52100,6780
IP10833,25-03-2024,iPhone 15 Pro Max,128GB,White,West,Pune,Store,161300,2,0.1,322600,290340,240200,50140
IP10834,22-05-2024,iPhone 14 Pro,1TB,White,East,Patna,Online,131600,1,0.2,131600,105280,108000,-2720
IP10835,23-09-2024,iPhone 14,1TB,Silver,East,Kolkata,Online,76100,1,0.05,76100,72295,53500,18795
IP10836,19-08-2023,iPhone 15 Pro,256GB,Red,East,Patna,Store,134300,1,0,134300,134300,105100,29200
IP10837,31-10-2024,iPhone 14,1TB,Gold,South,Chennai,Online,84700,1,0.1,84700,76230,62000,14230
IP10838,25-02-2025,iPhone 14 Pro,256GB,Silver,North,Delhi,Online,126200,1,0.15,126200,107270,91900,15370
IP10839,02-07-2023,iPhone 15 Pro Max,512GB,Black,East,Bhubaneswar,Online,155100,1,0.15,155100,131835,119100,12735
IP10840,28-04-2024,iPhone 15 Pro,1TB,Black,South,Chennai,Online,138700,2,0.05,277400,263530,220600,42930
IP10841,31-05-2025,iPhone 14,256GB,Silver,North,Chandigarh,Store,73600,2,0.1,147200,132480,108200,24280
IP10842,22-02-2023,iPhone 15 Pro Max,1TB,Blue,South,Bengaluru,Online,164100,1,0.05,164100,155895,128700,27195
IP10843,17-09-2023,iPhone 13,512GB,Black,East,Patna,Store,62100,1,0.2,62100,49680,50200,-520
IP10844,12-01-2023,iPhone 13,1TB,White,South,Hyderabad,Store,67500,1,0.15,67500,57375,56200,1175
IP10845,29-01-2025,iPhone 15,1TB,Black,North,Delhi,Store,89400,1,0.2,89400,71520,66200,5320
IP10846,14-07-2024,iPhone 15 Pro Max,256GB,Black,South,Bengaluru,Online,149500,1,0.1,149500,134550,108900,25650
IP10847,10-05-2025,iPhone 13,256GB,Black,West,Pune,Online,60700,2,0,121400,121400,95800,25600
IP10848,28-07-2023,iPhone 13,1TB,White,South,Hyderabad,Store,60900,1,0.2,60900,48720,46900,1820
IP10849,25-01-2024,iPhone 15 Pro Max,256GB,Red,West,Mumbai,Online,147400,1,0.1,147400,132660,105000,27660
IP10850,29-10-2024,iPhone 14 Pro,512GB,Red,North,Chandigarh,Online,112500,1,0.1,112500,101250,80900,20350
IP10851,17-05-2023,iPhone 15,256GB,Black,West,Pune,Store,92600,2,0.2,185200,148160,145600,2560
IP10852,29-04-2025,iPhone 14,256GB,Gold,North,Delhi,Online,83400,1,0.15,83400,70890,63700,7190
IP10853,17-07-2023,iPhone 15 Pro Max,512GB,Red,West,Pune,Store,151300,2,0.05,302600,287470,242400,45070
IP10854,05-02-2024,iPhone 15 Pro,1TB,Gold,East,Patna,Online,140600,1,0.2,140600,112480,110300,2180
IP10855,07-04-2025,iPhone 14,512GB,White,North,Delhi,Online,79500,2,0.15,159000,135150,127400,7750
IP10856,24-06-2023,iPhone 15 Pro Max,128GB,Silver,South,Hyderabad,Store,145000,1,0.15,145000,123250,120500,2750
IP10857,11-04-2023,iPhone 13,512GB,Blue,South,Bengaluru,Online,74500,2,0.1,149000,134100,107200,26900
IP10858,27-03-2024,iPhone 14 Pro,128GB,Blue,West,Ahmedabad,Store,127600,1,0,127600,127600,94500,33100
IP10859,01-05-2025,iPhone 13,512GB,Blue,East,Bhubaneswar,Online,71700,2,0.05,143400,136230,121800,14430
IP10860,11-04-2023,iPhone 14,512GB,Blue,East,Patna,Online,77500,1,0.05,77500,73625,60100,13525
IP10861,06-07-2024,iPhone 15,256GB,Silver,East,Bhubaneswar,Store,87100,2,0.15,174200,148070,127400,20670
IP10862,15-08-2023,iPhone 15,128GB,Gold,West,Ahmedabad,Store,85500,2,0.2,171000,136800,141800,-5000
IP10863,13-01-2023,iPhone 15 Pro,128GB,White,West,Pune,Online,132500,1,0.05,132500,125875,101000,24875
IP10864,16-06-2025,iPhone 14 Pro,128GB,Blue,East,Bhubaneswar,Online,115300,1,0.2,115300,92240,95800,-3560
IP10865,01-04-2025,iPhone 15 Pro,1TB,White,North,Chandigarh,Store,146400,1,0,146400,146400,120000,26400
IP10866,04-05-2025,iPhone 14 Pro,1TB,Black,East,Kolkata,Store,125200,1,0.15,125200,106420,95100,11320
IP10867,14-02-2025,iPhone 14 Pro,256GB,Gold,West,Mumbai,Online,126300,1,0.1,126300,113670,102400,11270
IP10868,22-11-2023,iPhone 13,256GB,Black,East,Bhubaneswar,Online,69700,1,0.15,69700,59245,55900,3345
IP10869,01-04-2025,iPhone 15 Pro,256GB,White,West,Pune,Store,126000,2,0.1,252000,226800,179600,47200
IP10870,23-08-2023,iPhone 14,128GB,Gold,South,Bengaluru,Online,75500,1,0.15,75500,64175,62200,1975
IP10871,23-02-2023,iPhone 15,128GB,Black,West,Mumbai,Online,87700,2,0.1,175400,157860,125400,32460
IP10872,08-08-2024,iPhone 15,128GB,Black,West,Mumbai,Store,80200,1,0.05,80200,76190,67100,9090
IP10873,08-02-2025,iPhone 14 Pro,256GB,White,West,Pune,Store,110500,2,0.15,221000,187850,186200,1650
IP10874,05-11-2024,iPhone 15 Pro Max,128GB,Blue,South,Bengaluru,Store,154800,1,0,154800,154800,116000,38800
IP10875,18-02-2025,iPhone 13,128GB,White,West,Ahmedabad,Store,68900,2,0.1,137800,124020,111400,12620
IP10876,13-02-2024,iPhone 14,512GB,Gold,South,Bengaluru,Online,84500,2,0.1,169000,152100,128400,23700
IP10877,12-04-2025,iPhone 15 Pro,512GB,Gold,East,Kolkata,Online,129400,2,0,258800,258800,191600,67200
IP10878,09-04-2024,iPhone 15,128GB,Black,East,Kolkata,Online,87800,1,0.15,87800,74630,72700,1930
IP10879,16-05-2024,iPhone 15,256GB,Silver,East,Bhubaneswar,Store,80300,1,0.1,80300,72270,60800,11470
IP10880,14-01-2025,iPhone 14 Pro,256GB,Silver,North,Chandigarh,Online,113000,1,0,113000,113000,86500,26500
IP10881,05-01-2025,iPhone 15 Pro Max,1TB,Black,East,Patna,Store,148800,1,0.15,148800,126480,120700,5780
IP10882,02-06-2024,iPhone 14,256GB,White,West,Pune,Store,75200,1,0.05,75200,71440,59100,12340
IP10883,20-12-2024,iPhone 15 Pro Max,512GB,Blue,East,Patna,Online,149000,2,0,298000,298000,233200,64800
IP10884,16-08-2023,iPhone 15,128GB,Blue,East,Patna,Online,92700,1,0.1,92700,83430,72500,10930
IP10885,14-02-2025,iPhone 14 Pro,256GB,Gold,North,Chandigarh,Online,129600,1,0.1,129600,116640,96400,20240
IP10886,14-02-2023,iPhone 15 Pro,128GB,Blue,East,Patna,Store,131900,2,0.05,263800,250610,220200,30410
IP10887,03-05-2024,iPhone 15 Pro,256GB,Gold,South,Chennai,Store,148100,1,0,148100,148100,114400,33700
IP10888,20-03-2023,iPhone 14 Pro,256GB,Silver,East,Patna,Store,111500,2,0.2,223000,178400,158000,20400
IP10889,24-08-2024,iPhone 15 Pro Max,256GB,White,North,Lucknow,Store,169700,1,0,169700,169700,138800,30900
IP10890,30-08-2024,iPhone 15 Pro,1TB,Blue,North,Chandigarh,Online,139500,1,0.1,139500,125550,117800,7750
IP10891,23-06-2024,iPhone 15,128GB,Gold,North,Lucknow,Store,91700,1,0.1,91700,82530,67300,15230
IP10892,06-05-2024,iPhone 15,128GB,Black,South,Bengaluru,Online,89300,1,0.05,89300,84835,70800,14035
IP10893,29-01-2024,iPhone 15 Pro Max,256GB,Red,West,Pune,Store,149500,1,0.05,149500,142025,107900,34125
IP10894,23-11-2024,iPhone 14,512GB,Blue,West,Pune,Store,77900,2,0,155800,155800,118200,37600
